DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-12-01,2025-12-01,aFRR,NEG_00_04,9.717500000000019,320.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,NEG_04_08,10.1960053262317,751.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,NEG_08_12,10.13715302491103,1124.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,NEG_12_16,10.195862068965521,1160.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,NEG_16_20,10.294999999999995,1216.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,NEG_20_24,9.924976816074187,647.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,POS_00_04,38.10983870967747,496.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,POS_04_08,39.98145985401461,548.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,POS_08_12,40.78309155766945,841.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,POS_12_16,40.68557905337363,993.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,POS_16_20,41.978901601830685,437.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-01,2025-12-01,aFRR,POS_20_24,40.44988265971319,767.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
