DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-07-17,2025-07-17,aFRR,NEG_00_04,9.570526315789474,304.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,NEG_04_08,11.602541436464096,362.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,NEG_08_12,12.088443396226427,424.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,NEG_12_16,12.116521739130452,368.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,NEG_16_20,9.256287339971554,703.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,NEG_20_24,7.751858736059474,1076.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,POS_00_04,39.33246861924688,478.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,POS_04_08,37.61637846655799,613.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,POS_08_12,42.950999999999894,400.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,POS_12_16,43.26507462686553,335.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,POS_16_20,38.20895253682491,611.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-17,2025-07-17,aFRR,POS_20_24,34.0110843373494,664.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
