DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-09-21,2025-09-21,aFRR,NEG_00_04,11.825714285714287,280.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,NEG_04_08,11.95071661237785,307.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,NEG_08_12,12.019655172413787,116.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,NEG_12_16,11.949999999999994,64.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,NEG_16_20,11.96837837837839,296.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,NEG_20_24,11.906862745098037,408.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,POS_00_04,40.8458282208589,652.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,POS_04_08,41.386020260492046,691.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,POS_08_12,42.40539682539683,756.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,POS_12_16,42.95109467455623,676.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,POS_16_20,41.671883408071814,892.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-21,2025-09-21,aFRR,POS_20_24,40.61489795918369,784.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
