DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-09-20,2025-09-20,aFRR,NEG_00_04,11.825714285714287,280.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,NEG_04_08,11.897079646017703,339.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,NEG_08_12,12.033428571428571,140.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,NEG_12_16,11.949999999999994,64.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,NEG_16_20,9.692364864864873,296.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,NEG_20_24,9.79656862745098,408.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,POS_00_04,41.702828282828285,792.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,POS_04_08,42.38122071516649,811.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,POS_08_12,42.57990000000001,800.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,POS_12_16,43.001242603550295,676.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,POS_16_20,41.64097046413508,948.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-09-20,2025-09-20,aFRR,POS_20_24,40.709458333333345,960.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
