DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-07-06,2025-07-06,aFRR,NEG_00_04,12.057142857142855,560.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,NEG_04_08,12.094198250728853,686.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,NEG_08_12,12.05596153846153,104.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,NEG_12_16,12.056249999999999,32.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,NEG_16_20,11.474968684759924,479.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,NEG_20_24,10.954972067039108,1432.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,POS_00_04,40.10153846153845,208.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,POS_04_08,41.23420529801326,302.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,POS_08_12,43.22815789473681,304.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,POS_12_16,43.49933333333333,240.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,POS_16_20,42.48228748068006,647.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-06,2025-07-06,aFRR,POS_20_24,42.04288115246098,833.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
