DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-11-09,2025-11-09,aFRR,NEG_00_04,11.74737864077666,824.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,NEG_04_08,11.8820192307692,832.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,NEG_08_12,12.0354314720812,788.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,NEG_12_16,12.05958333333331,768.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,NEG_16_20,11.985645933014332,836.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,NEG_20_24,11.868701923076909,832.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,POS_00_04,42.31406250000012,512.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,POS_04_08,42.88602941176479,544.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,POS_08_12,42.93082706766922,532.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,POS_12_16,43.0358333333334,480.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,POS_16_20,42.94513761467897,872.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-09,2025-11-09,aFRR,POS_20_24,42.26616766467067,668.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
