DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-04-02,2025-04-02,aFRR,NEG_00_04,9.233615023474178,852.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,NEG_04_08,8.655071839080453,1392.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,NEG_08_12,9.942177280550776,1162.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,NEG_12_16,11.535829383886245,844.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,NEG_16_20,9.10898604651162,1075.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,NEG_20_24,8.561212121212114,1188.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,POS_00_04,35.88755244755245,572.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,POS_04_08,35.19065955383124,1031.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,POS_08_12,36.39206549118387,794.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,POS_12_16,38.695624999999986,512.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,POS_16_20,36.664866828087156,1239.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-02,2025-04-02,aFRR,POS_20_24,36.40023222060958,1378.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
