DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-05-11,2025-05-11,aFRR,NEG_00_04,11.374509803921544,816.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,NEG_04_08,12.003058823529406,680.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,NEG_08_12,11.907547169811345,212.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,NEG_12_16,11.81666666666666,144.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,NEG_16_20,12.03830275229358,436.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,NEG_20_24,11.92830917874395,828.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,POS_00_04,38.9185897435897,624.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,POS_04_08,39.50303030303028,528.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,POS_08_12,42.31955056179774,356.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,POS_12_16,42.294545454545435,352.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,POS_16_20,40.054071428571426,560.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-11,2025-05-11,aFRR,POS_20_24,37.35653061224488,784.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
