DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-01-02,2026-01-02,aFRR,NEG_00_04,9.50639534883722,688.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,NEG_04_08,9.87098901098901,728.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,NEG_08_12,10.428324324324324,740.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,NEG_12_16,10.463734087694487,707.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,NEG_16_20,10.45891304347827,736.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,NEG_20_24,10.04615819209041,708.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,POS_00_04,33.455555555555534,108.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,POS_04_08,34.72608695652174,92.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,POS_08_12,34.99302325581394,172.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,POS_12_16,34.299999999999976,120.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,POS_16_20,35.09156976744188,688.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-02,2026-01-02,aFRR,POS_20_24,34.011111111111106,144.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
