DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-08-21,2025-08-21,aFRR,NEG_00_04,5.519178082191777,1168.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,NEG_04_08,6.226349206349205,1260.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,NEG_08_12,10.89211356466876,634.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,NEG_12_16,12.120588235294107,544.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,NEG_16_20,8.360628637951109,859.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,NEG_20_24,6.016503267973857,1224.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,POS_00_04,26.322291666666686,768.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,POS_04_08,26.43042033235582,1023.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,POS_08_12,38.03517786561257,506.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,POS_12_16,42.7850165016502,303.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,POS_16_20,40.643260553129544,687.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-08-21,2025-08-21,aFRR,POS_20_24,32.6341011235955,712.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
