DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-07-22,2025-07-22,aFRR,NEG_00_04,9.520000000000001,960.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,NEG_04_08,9.745117967332122,1102.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,NEG_08_12,11.456528301886804,530.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,NEG_12_16,12.107500000000009,384.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,NEG_16_20,9.619960474308304,759.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,NEG_20_24,8.143489208633097,1112.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,POS_00_04,34.3975,832.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,POS_04_08,38.8119535628503,1249.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,POS_08_12,42.65422351233673,689.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,POS_12_16,43.28135440180582,443.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,POS_16_20,40.904465408805045,795.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-07-22,2025-07-22,aFRR,POS_20_24,40.03270142180096,844.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
