DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-04-27,2025-04-27,aFRR,NEG_00_04,11.998404255319146,752.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,NEG_04_08,12.074374999999991,768.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,NEG_08_12,12.047999999999993,400.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,NEG_12_16,11.901666666666681,144.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,NEG_16_20,11.933943661971815,568.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,NEG_20_24,11.934636363636361,880.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,POS_00_04,37.51381776239908,867.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,POS_04_08,38.96686046511628,688.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,POS_08_12,41.24936170212766,376.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,POS_12_16,41.32217391304347,368.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,POS_16_20,40.92252475247528,808.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-27,2025-04-27,aFRR,POS_20_24,40.42296296296297,1080.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
