DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-05-16,2025-05-16,aFRR,NEG_00_04,10.031241830065355,612.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,NEG_04_08,10.834805825242704,824.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,NEG_08_12,11.863571428571433,476.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,NEG_12_16,12.163333333333341,528.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,NEG_16_20,11.520320512820518,624.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,NEG_20_24,9.606473988439298,692.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,POS_00_04,37.123456790123456,324.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,POS_04_08,40.232394366197184,568.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,POS_08_12,42.88915789473683,380.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,POS_12_16,42.64949999999999,320.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,POS_16_20,41.32816793893131,524.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-16,2025-05-16,aFRR,POS_20_24,38.104294871794885,624.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
