DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-12-22,2025-12-22,aFRR,NEG_00_04,10.75480662983427,724.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,NEG_04_08,10.081656387665198,1135.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,NEG_08_12,9.656565656565657,1584.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,NEG_12_16,9.629400510204087,1568.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,NEG_16_20,9.704368932038838,1648.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,NEG_20_24,8.786086956521745,1472.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,POS_00_04,42.95391304347824,460.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,POS_04_08,38.11983122362866,711.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,POS_08_12,33.919704797048006,1084.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,POS_12_16,33.588153710247376,1132.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,POS_16_20,42.523537735849104,848.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-12-22,2025-12-22,aFRR,POS_20_24,32.42101960784317,1020.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
