DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-05-15,2025-05-15,aFRR,NEG_00_04,7.579060402684559,596.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,NEG_04_08,9.378224852071002,676.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,NEG_08_12,11.936874999999997,704.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,NEG_12_16,12.188260869565214,644.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,NEG_16_20,11.241968085106382,752.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,NEG_20_24,7.6351923076923,728.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,POS_00_04,32.91111111111113,360.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,POS_04_08,35.8875,352.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,POS_08_12,41.98730769230768,312.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,POS_12_16,42.64949999999999,320.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,POS_16_20,41.38764150943398,424.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-05-15,2025-05-15,aFRR,POS_20_24,33.76,476.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
