DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2026-01-30,2026-01-30,aFRR,NEG_00_04,7.6006249999999955,512.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,NEG_04_08,7.795339308578744,781.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,NEG_08_12,8.165679442508715,1148.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,NEG_12_16,8.212126126126122,1110.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,NEG_16_20,8.211061643835624,1168.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,NEG_20_24,7.784896907216495,776.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,POS_00_04,28.048269230769225,416.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,POS_04_08,30.66257352941177,272.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,POS_08_12,34.037557603686636,868.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,POS_12_16,33.34823529411765,935.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,POS_16_20,34.787931034482774,464.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2026-01-30,2026-01-30,aFRR,POS_20_24,31.372222222222227,504.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
