DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-04-26,2025-04-26,aFRR,NEG_00_04,11.990909090909083,660.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,NEG_04_08,12.077222222222206,720.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,NEG_08_12,12.171096774193533,620.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,NEG_12_16,12.179432624113456,564.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,NEG_16_20,12.174396135265683,828.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,NEG_20_24,12.095090909090901,880.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,POS_00_04,37.24853932584269,712.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,POS_04_08,40.16922330097088,824.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,POS_08_12,43.17679245283021,424.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,POS_12_16,43.17423076923082,416.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,POS_16_20,40.99214285714285,840.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-04-26,2025-04-26,aFRR,POS_20_24,41.26715596330274,872.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
