DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-03-12,2025-03-12,aFRR,NEG_00_04,5.8517241379310345,928.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,NEG_04_08,6.219384615384615,1040.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,NEG_08_12,8.777811320754719,795.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,NEG_12_16,11.887878787878789,528.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,NEG_16_20,6.520856864654334,1027.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,NEG_20_24,6.143870967741937,992.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,POS_00_04,30.50679347826087,736.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,POS_04_08,30.83660194174757,824.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,POS_08_12,32.59926680244399,491.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,POS_12_16,40.15000000000002,208.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,POS_16_20,35.33577981651376,763.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-03-12,2025-03-12,aFRR,POS_20_24,31.486411483253587,836.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
