DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,AFRR_AVERAGE_CAPACITY_PRICE_EUR_PER_MW_PER_H,AFRR_PROCURED_CAPACITY_MW,COUNTRY,NOTE
2025-11-24,2025-11-24,aFRR,NEG_00_04,10.829004629629615,864.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,NEG_04_08,10.425759493670878,1264.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,NEG_08_12,10.193737373737365,1584.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,NEG_12_16,10.167070707070705,1584.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,NEG_16_20,10.042424242424234,1584.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,NEG_20_24,9.825853341985713,1541.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,POS_00_04,38.6046666666666,240.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,POS_04_08,39.784082332761585,583.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,POS_08_12,40.372496798975725,781.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,POS_12_16,40.312142857142874,784.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,POS_16_20,42.61772058823523,272.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
2025-11-24,2025-11-24,aFRR,POS_20_24,39.393354838709676,930.0,SK,ENTSO-E Procured Balancing Capacity GL EB 12.3.F
