deliveryDay,period,deliveryStart,deliveryEnd,price,priceWeightedAverage,priceAverage,lastPrice,minimalPrice,maximalPrice,successfulVolume,purchaseSuccessfulVolume,saleSuccessfulVolume
2025-03-27,74,2025-03-27T17:15:00Z,2025-03-27T17:30:00Z,149.23,149.23,148.93,149.15,139.77,170.0,52.7,25.3,27.4
2025-03-27,75,2025-03-27T17:30:00Z,2025-03-27T17:45:00Z,175.23,175.23,166.7,155.44,146.0,204.95,17.6,15.2,2.4
2025-03-27,76,2025-03-27T17:45:00Z,2025-03-27T18:00:00Z,163.8,163.8,163.41,170.2,146.0,184.02,54.3,33.2,21.1
2025-03-27,77,2025-03-27T18:00:00Z,2025-03-27T18:15:00Z,183.23,183.23,183.6,182.0,182.0,186.8,3.9,3.9,0.0
2025-03-27,78,2025-03-27T18:15:00Z,2025-03-27T18:30:00Z,166.18,166.18,168.75,160.8,160.8,182.0,30.5,9.6,20.9
2025-03-27,79,2025-03-27T18:30:00Z,2025-03-27T18:45:00Z,150.35,150.35,152.49,135.0,128.3,176.3,63.5,25.2,38.3
2025-03-27,80,2025-03-27T18:45:00Z,2025-03-27T19:00:00Z,136.99,136.99,139.17,128.48,114.86,170.0,58.5,0.0,58.5
2025-03-27,81,2025-03-27T19:00:00Z,2025-03-27T19:15:00Z,164.19,164.19,163.84,168.37,149.0,180.0,67.4,67.4,0.0
2025-03-27,82,2025-03-27T19:15:00Z,2025-03-27T19:30:00Z,147.38,147.38,146.52,146.79,142.81,149.0,32.2,31.6,0.6
2025-03-27,83,2025-03-27T19:30:00Z,2025-03-27T19:45:00Z,126.98,126.98,126.05,129.0,113.15,129.0,27.8,0.0,27.8
2025-03-27,84,2025-03-27T19:45:00Z,2025-03-27T20:00:00Z,121.26,121.26,121.69,110.0,100.01,128.0,98.8,0.0,98.8
2025-03-27,85,2025-03-27T20:00:00Z,2025-03-27T20:15:00Z,135.21,135.21,135.59,130.46,130.46,143.43,90.4,82.2,8.2
2025-03-27,86,2025-03-27T20:15:00Z,2025-03-27T20:30:00Z,124.64,124.64,126.18,135.0,110.41,136.2,78.3,45.5,32.8
2025-03-27,87,2025-03-27T20:30:00Z,2025-03-27T20:45:00Z,117.04,117.04,117.99,116.52,107.71,125.0,44.0,16.9,27.1
2025-03-27,88,2025-03-27T20:45:00Z,2025-03-27T21:00:00Z,96.53,96.53,93.61,94.79,80.61,106.0,101.6,13.0,88.6
2025-03-27,89,2025-03-27T21:00:00Z,2025-03-27T21:15:00Z,120.43,120.43,121.31,195.0,99.45,195.0,67.0,61.0,6.0
2025-03-27,90,2025-03-27T21:15:00Z,2025-03-27T21:30:00Z,114.4,114.4,109.74,97.3,97.3,127.39,46.3,28.2,18.1
2025-03-27,91,2025-03-27T21:30:00Z,2025-03-27T21:45:00Z,106.11,106.11,109.17,116.88,101.82,117.51,27.6,0.0,27.6
2025-03-27,92,2025-03-27T21:45:00Z,2025-03-27T22:00:00Z,98.44,98.44,96.97,91.76,85.96,102.0,58.0,0.8,57.2
2025-03-27,93,2025-03-27T22:00:00Z,2025-03-27T22:15:00Z,112.87,112.87,113.93,118.74,106.0,119.94,54.3,36.2,18.1
2025-03-27,94,2025-03-27T22:15:00Z,2025-03-27T22:30:00Z,103.23,103.23,101.0,99.52,96.3,106.3,25.3,7.3,18.0
2025-03-27,95,2025-03-27T22:30:00Z,2025-03-27T22:45:00Z,92.0,92.0,91.28,91.7,86.65,100.92,27.0,9.2,17.8
2025-03-27,96,2025-03-27T22:45:00Z,2025-03-27T23:00:00Z,86.14,86.14,84.62,86.69,77.61,91.0,56.3,14.0,42.3
2025-03-28,1,2025-03-27T23:00:00Z,2025-03-27T23:15:00Z,98.84,98.84,98.24,120.0,82.0,120.0,324.5,85.6,238.9
2025-03-28,2,2025-03-27T23:15:00Z,2025-03-27T23:30:00Z,108.84,108.84,108.67,96.0,96.0,121.07,31.5,6.5,25.0
2025-03-28,3,2025-03-27T23:30:00Z,2025-03-27T23:45:00Z,91.92,91.92,92.84,100.23,82.0,100.23,15.8,2.9,12.9
2025-03-28,4,2025-03-27T23:45:00Z,2025-03-28T00:00:00Z,90.14,90.14,90.13,84.65,74.55,104.68,42.3,0.0,42.3
2025-03-28,5,2025-03-28T00:00:00Z,2025-03-28T00:15:00Z,90.89,90.89,87.42,83.0,83.0,95.0,15.2,15.2,0.0
2025-03-28,6,2025-03-28T00:15:00Z,2025-03-28T00:30:00Z,111.0,111.0,111.0,111.0,111.0,111.0,2.0,2.0,0.0
2025-03-28,7,2025-03-28T00:30:00Z,2025-03-28T00:45:00Z,76.64,76.64,76.78,80.05,71.0,82.44,11.7,2.6,9.1
2025-03-28,8,2025-03-28T00:45:00Z,2025-03-28T01:00:00Z,65.75,65.75,68.91,77.0,56.0,78.97,51.7,12.0,39.7
2025-03-28,9,2025-03-28T01:00:00Z,2025-03-28T01:15:00Z,87.19,87.19,90.98,80.0,80.0,109.94,5.0,5.0,0.0
2025-03-28,10,2025-03-28T01:15:00Z,2025-03-28T01:30:00Z,75.19,75.19,75.5,78.44,71.0,78.44,3.6,0.6,3.0
2025-03-28,11,2025-03-28T01:30:00Z,2025-03-28T01:45:00Z,73.35,73.35,77.11,82.55,71.0,82.55,1.3,0.5,0.8
2025-03-28,12,2025-03-28T01:45:00Z,2025-03-28T02:00:00Z,73.01,73.01,74.09,80.26,71.0,80.26,2.3,0.9,1.4
2025-03-28,13,2025-03-28T02:00:00Z,2025-03-28T02:15:00Z,78.85,78.85,78.92,89.0,72.0,89.0,5.6,1.3,4.3
2025-03-28,14,2025-03-28T02:15:00Z,2025-03-28T02:30:00Z,78.07,78.07,77.91,82.13,72.0,82.13,6.2,3.0,3.2
2025-03-28,15,2025-03-28T02:30:00Z,2025-03-28T02:45:00Z,82.34,82.34,81.97,79.91,79.91,83.0,1.4,1.1,0.3
2025-03-28,16,2025-03-28T02:45:00Z,2025-03-28T03:00:00Z,81.77,81.77,81.64,79.36,79.36,83.0,6.2,6.2,0.0
2025-03-28,17,2025-03-28T03:00:00Z,2025-03-28T03:15:00Z,72.06,72.06,74.45,82.2,68.0,82.2,34.2,0.0,34.2
2025-03-28,18,2025-03-28T03:15:00Z,2025-03-28T03:30:00Z,76.67,76.67,77.53,80.4,76.0,80.5,22.0,0.0,22.0
2025-03-28,19,2025-03-28T03:30:00Z,2025-03-28T03:45:00Z,90.11,90.11,86.75,84.0,84.0,95.0,7.2,7.2,0.0
2025-03-28,20,2025-03-28T03:45:00Z,2025-03-28T04:00:00Z,106.23,106.23,97.94,96.0,96.0,114.42,27.0,27.0,0.0
2025-03-28,21,2025-03-28T04:00:00Z,2025-03-28T04:15:00Z,84.39,84.39,84.46,81.5,76.95,100.99,70.8,0.0,70.8
2025-03-28,22,2025-03-28T04:15:00Z,2025-03-28T04:30:00Z,88.63,88.63,96.64,98.92,76.0,108.34,49.2,12.0,37.2
2025-03-28,23,2025-03-28T04:30:00Z,2025-03-28T04:45:00Z,116.91,116.91,115.36,114.0,114.0,118.08,11.2,11.2,0.0
2025-03-28,24,2025-03-28T04:45:00Z,2025-03-28T05:00:00Z,119.79,119.79,121.0,119.27,114.0,123.98,36.0,36.0,0.0
2025-03-28,25,2025-03-28T05:00:00Z,2025-03-28T05:15:00Z,114.22,114.22,113.34,111.02,104.83,122.05,109.5,0.0,109.5
2025-03-28,26,2025-03-28T05:15:00Z,2025-03-28T05:30:00Z,130.15,130.15,122.53,127.64,117.0,137.0,11.2,0.0,11.2
2025-03-28,27,2025-03-28T05:30:00Z,2025-03-28T05:45:00Z,142.17,142.17,141.36,137.6,137.0,145.78,26.8,26.8,0.0
2025-03-28,28,2025-03-28T05:45:00Z,2025-03-28T06:00:00Z,146.21,146.21,144.91,137.0,137.0,151.4,45.3,45.3,0.0
2025-03-28,29,2025-03-28T06:00:00Z,2025-03-28T06:15:00Z,134.94,134.94,142.04,156.07,110.0,165.0,35.6,5.7,29.9
2025-03-28,30,2025-03-28T06:15:00Z,2025-03-28T06:30:00Z,131.17,131.17,133.9,145.0,126.5,145.0,16.5,9.5,7.0
2025-03-28,31,2025-03-28T06:30:00Z,2025-03-28T06:45:00Z,120.7,120.7,115.33,126.56,110.0,128.0,18.0,3.5,14.5
2025-03-28,32,2025-03-28T06:45:00Z,2025-03-28T07:00:00Z,108.39,108.39,107.85,99.79,95.01,128.0,15.2,0.8,14.4
2025-03-28,33,2025-03-28T07:00:00Z,2025-03-28T07:15:00Z,124.46,124.46,122.5,180.42,92.0,180.42,39.0,1.9,37.1
2025-03-28,34,2025-03-28T07:15:00Z,2025-03-28T07:30:00Z,135.66,135.66,137.33,170.0,92.0,170.0,44.3,26.5,17.8
2025-03-28,35,2025-03-28T07:30:00Z,2025-03-28T07:45:00Z,115.63,115.63,115.87,135.35,98.0,135.35,46.2,41.0,5.2
2025-03-28,36,2025-03-28T07:45:00Z,2025-03-28T08:00:00Z,99.07,99.07,95.03,137.51,37.5,141.12,45.1,31.4,13.7
2025-03-28,37,2025-03-28T08:00:00Z,2025-03-28T08:15:00Z,724.17,724.17,686.11,726.65,330.6,810.0,10.8,5.1,5.7
2025-03-28,38,2025-03-28T08:15:00Z,2025-03-28T08:30:00Z,136.1,136.1,116.28,140.0,95.47,140.0,9.2,4.5,4.7
2025-03-28,39,2025-03-28T08:30:00Z,2025-03-28T08:45:00Z,61.29,61.29,52.53,71.0,1.0,71.33,41.7,20.5,21.2
2025-03-28,40,2025-03-28T08:45:00Z,2025-03-28T09:00:00Z,76.37,76.37,49.03,124.0,1.0,124.0,96.6,47.8,48.8
2025-03-28,41,2025-03-28T09:00:00Z,2025-03-28T09:15:00Z,73.04,73.04,74.8,70.0,64.86,100.0,12.1,6.1,6.0
2025-03-28,42,2025-03-28T09:15:00Z,2025-03-28T09:30:00Z,68.56,68.56,51.0,95.0,15.27,95.0,57.6,28.6,29.0
2025-03-28,43,2025-03-28T09:30:00Z,2025-03-28T09:45:00Z,99.23,99.23,144.23,300.0,64.0,300.0,61.1,30.5,30.6
2025-03-28,44,2025-03-28T09:45:00Z,2025-03-28T10:00:00Z,42.44,42.44,45.16,39.2,39.2,74.0,19.6,9.8,9.8
2025-03-28,45,2025-03-28T10:00:00Z,2025-03-28T10:15:00Z,42.75,42.75,44.26,40.0,34.0,52.0,15.5,4.2,11.3
2025-03-28,46,2025-03-28T10:15:00Z,2025-03-28T10:30:00Z,43.07,43.07,61.08,129.41,34.0,129.41,6.1,2.1,4.0
2025-03-28,47,2025-03-28T10:30:00Z,2025-03-28T10:45:00Z,185.67,185.67,136.75,255.01,34.0,255.01,27.0,12.8,14.2
2025-03-28,48,2025-03-28T10:45:00Z,2025-03-28T11:00:00Z,220.6,220.6,119.75,339.0,-4.62,339.0,19.2,3.1,16.1
2025-03-28,49,2025-03-28T11:00:00Z,2025-03-28T11:15:00Z,52.91,52.91,52.28,46.0,46.0,55.5,7.9,4.0,3.9
2025-03-28,50,2025-03-28T11:15:00Z,2025-03-28T11:30:00Z,48.94,48.94,47.26,49.78,35.0,55.0,3.7,2.0,1.7
2025-03-28,51,2025-03-28T11:30:00Z,2025-03-28T11:45:00Z,125.98,125.98,86.6,150.0,2.8,178.98,15.0,4.1,10.9
2025-03-28,52,2025-03-28T11:45:00Z,2025-03-28T12:00:00Z,153.15,153.15,128.91,182.49,49.78,198.47,32.2,9.8,22.4
2025-03-28,53,2025-03-28T12:00:00Z,2025-03-28T12:15:00Z,99.57,99.57,104.81,128.85,40.0,128.85,62.0,48.4,13.6
2025-03-28,54,2025-03-28T12:15:00Z,2025-03-28T12:30:00Z,125.47,125.47,112.0,149.31,62.5,182.68,44.5,34.5,10.0
2025-03-28,55,2025-03-28T12:30:00Z,2025-03-28T12:45:00Z,83.2,83.2,106.03,142.99,19.5,148.92,43.6,18.8,24.8
2025-03-28,56,2025-03-28T12:45:00Z,2025-03-28T13:00:00Z,122.23,122.23,125.22,97.93,40.0,182.69,93.6,53.5,40.1
2025-03-28,57,2025-03-28T13:00:00Z,2025-03-28T13:15:00Z,80.39,80.39,79.3,92.15,62.0,92.15,26.4,17.1,9.3
2025-03-28,58,2025-03-28T13:15:00Z,2025-03-28T13:30:00Z,122.52,122.52,111.65,123.4,59.5,130.12,37.7,2.5,35.2
2025-03-28,59,2025-03-28T13:30:00Z,2025-03-28T13:45:00Z,132.4,132.4,130.75,156.95,69.0,156.95,41.0,7.2,33.8
2025-03-28,60,2025-03-28T13:45:00Z,2025-03-28T14:00:00Z,132.72,132.72,140.28,150.0,69.0,172.55,63.9,7.7,56.2
2025-03-28,61,2025-03-28T14:00:00Z,2025-03-28T14:15:00Z,95.88,95.88,97.07,68.0,59.0,116.0,131.0,67.2,63.8
2025-03-28,62,2025-03-28T14:15:00Z,2025-03-28T14:30:00Z,104.27,104.27,107.49,105.0,63.57,121.9,46.1,23.4,22.7
2025-03-28,63,2025-03-28T14:30:00Z,2025-03-28T14:45:00Z,124.07,124.07,129.97,121.93,99.23,178.0,42.4,16.2,26.2
2025-03-28,64,2025-03-28T14:45:00Z,2025-03-28T15:00:00Z,110.11,110.11,122.75,170.0,81.01,180.0,422.7,157.9,264.8
2025-03-28,65,2025-03-28T15:00:00Z,2025-03-28T15:15:00Z,87.03,87.03,90.26,72.01,72.01,105.66,85.5,42.0,43.5
2025-03-28,66,2025-03-28T15:15:00Z,2025-03-28T15:30:00Z,90.31,90.31,87.65,75.01,72.01,99.0,21.1,4.0,17.1
2025-03-28,67,2025-03-28T15:30:00Z,2025-03-28T15:45:00Z,135.63,135.63,131.33,155.96,111.28,171.29,25.7,17.0,8.7
2025-03-28,68,2025-03-28T15:45:00Z,2025-03-28T16:00:00Z,152.38,152.38,153.1,167.0,131.03,167.95,62.8,35.8,27.0
2025-03-28,69,2025-03-28T16:00:00Z,2025-03-28T16:15:00Z,121.22,121.22,121.36,115.1,115.1,125.0,39.7,0.0,39.7
2025-03-28,70,2025-03-28T16:15:00Z,2025-03-28T16:30:00Z,120.09,120.09,119.42,123.8,118.03,123.8,19.5,0.0,19.5
2025-03-28,71,2025-03-28T16:30:00Z,2025-03-28T16:45:00Z,147.68,147.68,146.6,140.6,132.0,168.99,34.2,14.8,19.4
2025-03-28,72,2025-03-28T16:45:00Z,2025-03-28T17:00:00Z,166.49,166.49,165.4,159.22,159.13,171.62,29.0,22.0,7.0
2025-03-28,73,2025-03-28T17:00:00Z,2025-03-28T17:15:00Z,138.53,138.53,143.36,147.01,117.0,191.6,99.9,28.0,71.9
2025-03-28,74,2025-03-28T17:15:00Z,2025-03-28T17:30:00Z,165.64,165.64,167.31,167.55,146.16,191.6,13.9,3.8,10.1
2025-03-28,75,2025-03-28T17:30:00Z,2025-03-28T17:45:00Z,170.27,170.27,174.01,170.01,161.56,201.97,28.8,23.4,5.4
2025-03-28,76,2025-03-28T17:45:00Z,2025-03-28T18:00:00Z,181.7,181.7,180.9,175.01,150.0,205.03,52.2,26.9,25.3
2025-03-28,77,2025-03-28T18:00:00Z,2025-03-28T18:15:00Z,185.1,185.1,185.14,167.2,167.2,197.6,33.7,19.7,14.0
2025-03-28,78,2025-03-28T18:15:00Z,2025-03-28T18:30:00Z,161.73,161.73,166.13,150.6,150.6,180.0,30.7,12.4,18.3
2025-03-28,79,2025-03-28T18:30:00Z,2025-03-28T18:45:00Z,151.01,151.01,149.53,136.24,136.24,155.95,1.8,0.0,1.8
2025-03-28,80,2025-03-28T18:45:00Z,2025-03-28T19:00:00Z,120.96,120.96,134.0,106.99,75.16,165.0,71.5,20.0,51.5
2025-03-28,81,2025-03-28T19:00:00Z,2025-03-28T19:15:00Z,171.81,171.81,171.15,140.02,140.02,187.2,53.3,52.3,1.0
2025-03-28,82,2025-03-28T19:15:00Z,2025-03-28T19:30:00Z,149.79,149.79,151.74,132.5,132.5,158.0,23.4,22.4,1.0
2025-03-28,83,2025-03-28T19:30:00Z,2025-03-28T19:45:00Z,122.88,122.88,126.81,91.99,73.52,143.48,34.1,3.3,30.8
2025-03-28,84,2025-03-28T19:45:00Z,2025-03-28T20:00:00Z,117.04,117.04,118.92,45.01,45.01,135.0,103.7,16.0,87.7
2025-03-28,85,2025-03-28T20:00:00Z,2025-03-28T20:15:00Z,143.57,143.57,149.43,134.0,134.0,163.78,64.0,54.8,9.2
2025-03-28,86,2025-03-28T20:15:00Z,2025-03-28T20:30:00Z,142.38,142.38,144.48,134.01,134.01,158.09,13.8,3.5,10.3
2025-03-28,87,2025-03-28T20:30:00Z,2025-03-28T20:45:00Z,110.46,110.46,111.25,90.01,90.01,129.4,32.1,8.5,23.6
2025-03-28,88,2025-03-28T20:45:00Z,2025-03-28T21:00:00Z,94.38,94.38,91.41,57.7,30.0,109.0,85.8,13.0,72.8
2025-03-28,89,2025-03-28T21:00:00Z,2025-03-28T21:15:00Z,135.69,135.69,136.69,126.0,126.0,139.39,57.7,54.7,3.0
2025-03-28,90,2025-03-28T21:15:00Z,2025-03-28T21:30:00Z,130.42,130.42,130.61,115.0,115.0,136.55,24.5,19.2,5.3
2025-03-28,91,2025-03-28T21:30:00Z,2025-03-28T21:45:00Z,110.51,110.51,110.89,111.1,108.0,111.43,22.0,0.0,22.0
2025-03-28,92,2025-03-28T21:45:00Z,2025-03-28T22:00:00Z,99.57,99.57,95.6,75.0,50.1,117.25,250.0,159.6,90.4
2025-03-28,93,2025-03-28T22:00:00Z,2025-03-28T22:15:00Z,121.46,121.46,122.97,123.91,117.0,126.0,44.9,19.7,25.2
2025-03-28,94,2025-03-28T22:15:00Z,2025-03-28T22:30:00Z,115.27,115.27,115.91,116.12,111.96,123.47,20.3,7.1,13.2
2025-03-28,95,2025-03-28T22:30:00Z,2025-03-28T22:45:00Z,103.22,103.22,101.63,109.17,100.0,109.17,14.3,6.5,7.8
2025-03-28,96,2025-03-28T22:45:00Z,2025-03-28T23:00:00Z,83.0,83.0,72.42,59.98,59.0,99.96,30.3,10.0,20.3
2025-03-29,1,2025-03-28T23:00:00Z,2025-03-28T23:15:00Z,151.52,151.52,125.94,97.28,97.2,179.0,77.2,56.2,21.0
2025-03-29,2,2025-03-28T23:15:00Z,2025-03-28T23:30:00Z,148.87,148.87,138.22,114.78,114.78,181.0,12.5,9.5,3.0
2025-03-29,3,2025-03-28T23:30:00Z,2025-03-28T23:45:00Z,104.86,104.86,102.86,93.43,93.43,106.0,3.3,0.0,3.3
2025-03-29,4,2025-03-28T23:45:00Z,2025-03-29T00:00:00Z,85.7,85.7,90.96,82.34,79.0,95.84,62.9,17.0,45.9
2025-03-29,5,2025-03-29T00:00:00Z,2025-03-29T00:15:00Z,120.92,120.92,113.25,110.47,110.47,128.0,44.4,31.4,13.0
2025-03-29,6,2025-03-29T00:15:00Z,2025-03-29T00:30:00Z,111.52,111.52,106.8,91.2,91.2,112.0,4.3,4.2,0.1
2025-03-29,7,2025-03-29T00:30:00Z,2025-03-29T00:45:00Z,92.73,92.73,91.82,89.02,89.01,96.0,13.5,0.0,13.5
2025-03-29,8,2025-03-29T00:45:00Z,2025-03-29T01:00:00Z,79.68,79.68,81.45,74.11,68.0,96.0,50.3,9.0,41.3
2025-03-29,9,2025-03-29T01:00:00Z,2025-03-29T01:15:00Z,120.07,120.07,115.25,104.0,104.0,126.5,4.2,4.2,0.0
2025-03-29,10,2025-03-29T01:15:00Z,2025-03-29T01:30:00Z,101.19,101.19,101.19,101.19,101.19,101.19,0.3,0.0,0.3
2025-03-29,11,2025-03-29T01:30:00Z,2025-03-29T01:45:00Z,84.34,84.34,86.42,82.98,82.98,92.1,6.8,0.0,6.8
2025-03-29,12,2025-03-29T01:45:00Z,2025-03-29T02:00:00Z,80.54,80.54,83.24,74.91,73.65,89.0,21.5,0.0,21.5
2025-03-29,13,2025-03-29T02:00:00Z,2025-03-29T02:15:00Z,104.0,104.0,104.0,104.0,104.0,104.0,1.0,1.0,0.0
2025-03-29,14,2025-03-29T02:15:00Z,2025-03-29T02:30:00Z,90.16,90.16,91.94,93.99,89.0,93.99,2.1,0.5,1.6
2025-03-29,15,2025-03-29T02:30:00Z,2025-03-29T02:45:00Z,91.76,91.76,91.24,90.31,89.86,93.48,1.9,0.5,1.4
2025-03-29,16,2025-03-29T02:45:00Z,2025-03-29T03:00:00Z,96.14,96.14,93.84,81.0,81.0,104.0,3.0,1.8,1.2
2025-03-29,17,2025-03-29T03:00:00Z,2025-03-29T03:15:00Z,79.96,79.96,80.88,82.36,67.0,94.71,21.5,4.0,17.5
2025-03-29,18,2025-03-29T03:15:00Z,2025-03-29T03:30:00Z,80.8,80.8,82.06,75.42,75.42,91.8,10.5,0.0,10.5
2025-03-29,19,2025-03-29T03:30:00Z,2025-03-29T03:45:00Z,92.92,92.92,87.48,71.16,70.8,124.0,13.7,5.1,8.6
2025-03-29,20,2025-03-29T03:45:00Z,2025-03-29T04:00:00Z,121.98,121.98,98.38,69.39,69.39,139.0,24.2,17.2,7.0
2025-03-29,21,2025-03-29T04:00:00Z,2025-03-29T04:15:00Z,78.8,78.8,78.17,76.96,62.0,85.7,37.4,4.0,33.4
2025-03-29,22,2025-03-29T04:15:00Z,2025-03-29T04:30:00Z,76.46,76.46,78.79,71.84,70.25,99.0,9.0,1.0,8.0
2025-03-29,23,2025-03-29T04:30:00Z,2025-03-29T04:45:00Z,94.64,94.64,89.92,76.43,76.39,121.0,13.7,5.1,8.6
2025-03-29,24,2025-03-29T04:45:00Z,2025-03-29T05:00:00Z,105.39,105.39,106.8,99.0,99.0,118.5,6.1,6.1,0.0
2025-03-29,25,2025-03-29T05:00:00Z,2025-03-29T05:15:00Z,72.81,72.81,79.4,77.29,61.0,92.0,99.1,31.0,68.1
2025-03-29,26,2025-03-29T05:15:00Z,2025-03-29T05:30:00Z,83.74,83.74,86.49,84.88,82.0,92.0,41.5,12.0,29.5
2025-03-29,27,2025-03-29T05:30:00Z,2025-03-29T05:45:00Z,96.59,96.59,91.46,87.32,75.0,134.0,56.3,29.3,27.0
2025-03-29,28,2025-03-29T05:45:00Z,2025-03-29T06:00:00Z,114.06,114.06,103.02,89.49,85.82,128.0,31.8,31.8,0.0
2025-03-29,29,2025-03-29T06:00:00Z,2025-03-29T06:15:00Z,96.01,96.01,96.42,97.17,93.0,97.76,17.1,0.0,17.1
2025-03-29,30,2025-03-29T06:15:00Z,2025-03-29T06:30:00Z,105.35,105.35,101.64,77.8,77.8,106.0,9.5,5.0,4.5
2025-03-29,31,2025-03-29T06:30:00Z,2025-03-29T06:45:00Z,97.97,97.97,98.48,106.0,91.0,106.0,7.5,3.5,4.0
2025-03-29,32,2025-03-29T06:45:00Z,2025-03-29T07:00:00Z,104.36,104.36,105.57,106.0,98.61,106.01,18.9,18.9,0.0
2025-03-29,33,2025-03-29T07:00:00Z,2025-03-29T07:15:00Z,91.07,91.07,95.37,84.01,84.01,105.79,117.0,33.0,84.0
2025-03-29,34,2025-03-29T07:15:00Z,2025-03-29T07:30:00Z,87.81,87.81,86.67,75.44,75.44,93.51,64.2,20.0,44.2
2025-03-29,35,2025-03-29T07:30:00Z,2025-03-29T07:45:00Z,94.03,94.03,80.91,56.73,56.08,102.0,97.4,65.2,32.2
2025-03-29,36,2025-03-29T07:45:00Z,2025-03-29T08:00:00Z,86.57,86.57,71.27,57.92,40.6,102.0,103.2,69.8,33.4
2025-03-29,37,2025-03-29T08:00:00Z,2025-03-29T08:15:00Z,106.37,106.37,106.0,109.97,105.0,109.97,10.9,5.0,5.9
2025-03-29,38,2025-03-29T08:15:00Z,2025-03-29T08:30:00Z,85.53,85.53,83.86,78.68,70.13,100.12,23.6,11.5,12.1
2025-03-29,39,2025-03-29T08:30:00Z,2025-03-29T08:45:00Z,65.7,65.7,63.8,49.07,49.07,78.98,41.9,12.3,29.6
2025-03-29,40,2025-03-29T08:45:00Z,2025-03-29T09:00:00Z,53.87,53.87,49.22,26.85,26.68,66.0,17.9,7.8,10.1
2025-03-29,41,2025-03-29T09:00:00Z,2025-03-29T09:15:00Z,87.29,87.29,96.82,50.0,50.0,119.99,51.2,11.1,40.1
2025-03-29,42,2025-03-29T09:15:00Z,2025-03-29T09:30:00Z,75.49,75.49,83.69,30.0,30.0,108.88,56.7,14.1,42.6
2025-03-29,43,2025-03-29T09:30:00Z,2025-03-29T09:45:00Z,81.35,81.35,61.86,35.12,35.01,102.0,80.3,36.9,43.4
2025-03-29,44,2025-03-29T09:45:00Z,2025-03-29T10:00:00Z,59.87,59.87,47.46,0.01,0.01,102.0,63.1,33.5,29.6
2025-03-29,45,2025-03-29T10:00:00Z,2025-03-29T10:15:00Z,93.29,93.29,98.04,90.52,50.61,114.99,36.5,15.0,21.5
2025-03-29,46,2025-03-29T10:15:00Z,2025-03-29T10:30:00Z,68.46,68.46,71.64,75.19,40.0,105.0,52.6,23.4,29.2
2025-03-29,47,2025-03-29T10:30:00Z,2025-03-29T10:45:00Z,59.42,59.42,72.1,50.01,18.01,105.0,49.5,18.7,30.8
2025-03-29,48,2025-03-29T10:45:00Z,2025-03-29T11:00:00Z,60.63,60.63,58.28,90.0,15.9,90.0,70.8,38.4,32.4
2025-03-29,49,2025-03-29T11:00:00Z,2025-03-29T11:15:00Z,99.73,99.73,98.27,95.6,90.85,104.48,27.0,26.8,0.2
2025-03-29,50,2025-03-29T11:15:00Z,2025-03-29T11:30:00Z,84.75,84.75,90.89,78.24,78.24,100.0,36.8,26.6,10.2
2025-03-29,51,2025-03-29T11:30:00Z,2025-03-29T11:45:00Z,75.2,75.2,74.22,79.86,40.6,90.67,21.5,6.6,14.9
2025-03-29,52,2025-03-29T11:45:00Z,2025-03-29T12:00:00Z,74.04,74.04,68.78,71.0,27.47,86.13,51.2,9.6,41.6
2025-03-29,53,2025-03-29T12:00:00Z,2025-03-29T12:15:00Z,60.41,60.41,71.08,80.0,27.74,80.78,31.3,23.1,8.2
2025-03-29,54,2025-03-29T12:15:00Z,2025-03-29T12:30:00Z,65.54,65.54,65.34,63.84,39.19,79.0,39.3,19.4,19.9
2025-03-29,55,2025-03-29T12:30:00Z,2025-03-29T12:45:00Z,63.38,63.38,67.26,43.97,18.04,78.79,57.6,18.9,38.7
2025-03-29,56,2025-03-29T12:45:00Z,2025-03-29T13:00:00Z,58.7,58.7,61.34,37.94,-21.96,80.01,64.9,43.4,21.5
2025-03-29,57,2025-03-29T13:00:00Z,2025-03-29T13:15:00Z,46.1,46.1,48.54,41.08,-0.8,87.89,77.4,47.0,30.4
2025-03-29,58,2025-03-29T13:15:00Z,2025-03-29T13:30:00Z,59.14,59.14,66.54,44.38,20.08,95.09,28.1,14.0,14.1
2025-03-29,59,2025-03-29T13:30:00Z,2025-03-29T13:45:00Z,73.71,73.71,75.73,43.6,39.59,109.99,52.4,33.3,19.1
2025-03-29,60,2025-03-29T13:45:00Z,2025-03-29T14:00:00Z,90.97,90.97,89.38,86.99,78.0,106.09,30.5,14.1,16.4
2025-03-29,61,2025-03-29T14:00:00Z,2025-03-29T14:15:00Z,-2.3,-2.3,19.7,16.8,-25.5,92.66,68.2,34.8,33.4
2025-03-29,62,2025-03-29T14:15:00Z,2025-03-29T14:30:00Z,37.46,37.46,51.8,25.14,0.06,96.0,29.7,14.0,15.7
2025-03-29,63,2025-03-29T14:30:00Z,2025-03-29T14:45:00Z,89.97,89.97,93.42,83.48,77.75,109.0,9.2,9.1,0.1
2025-03-29,64,2025-03-29T14:45:00Z,2025-03-29T15:00:00Z,93.75,93.75,87.69,83.48,83.48,111.51,13.0,7.9,5.1
2025-03-29,65,2025-03-29T15:00:00Z,2025-03-29T15:15:00Z,30.99,30.99,37.23,4.16,-1.27,86.0,17.5,9.5,8.0
2025-03-29,66,2025-03-29T15:15:00Z,2025-03-29T15:30:00Z,64.49,64.49,63.75,59.99,20.6,102.57,21.0,13.4,7.6
